checkpoint,layer_idx,head_idx,OV_PR,QK_PR,OV_entropy,QK_entropy,sigma_OV_max,sigma_QK_max
0,14,6,114.044189453125,113.44676971435547,4.791177749633789,4.7885637283325195,1.0700916051864624,1.088526725769043
0,14,7,113.47150421142578,113.65680694580078,4.788910865783691,4.7894744873046875,1.0843781232833862,1.0750528573989868
0,14,8,113.7063980102539,113.85346221923828,4.789912223815918,4.79050874710083,1.0843452215194702,1.0843124389648438
0,14,9,113.34899139404297,113.39852142333984,4.7881340980529785,4.788666725158691,1.0919904708862305,1.096090316772461
0,14,10,113.73088836669922,113.78864288330078,4.789836883544922,4.790104866027832,1.0741245746612549,1.0844076871871948
0,14,11,113.72471618652344,113.12140655517578,4.789978981018066,4.786997318267822,1.0836310386657715,1.0800120830535889
0,14,12,114.12348937988281,114.03794860839844,4.791754245758057,4.7911696434021,1.075094223022461,1.0715935230255127
0,14,13,113.74848937988281,113.70003509521484,4.790074825286865,4.789778709411621,1.0703743696212769,1.0807280540466309
0,14,14,113.8345718383789,113.86002349853516,4.790408611297607,4.790410041809082,1.0780564546585083,1.075718879699707
0,14,15,113.30995178222656,113.93846893310547,4.78813362121582,4.790912628173828,1.0959912538528442,1.0741342306137085
0,15,0,113.31231689453125,113.86881256103516,4.78810453414917,4.790492057800293,1.0840318202972412,1.0760635137557983
0,15,1,113.46121215820312,113.89484405517578,4.7887492179870605,4.790287494659424,1.097579836845398,1.0569881200790405
0,15,2,113.63111877441406,113.82667541503906,4.789517879486084,4.790261745452881,1.0931984186172485,1.072431206703186
