checkpoint,layer_idx,head_idx,baseline_loss,perturbed_loss,delta,elapsed_sec
1000,12,13,5.707489910125733,5.7128556442260745,-0.0009401215218659031,7.189728736877441
1000,12,14,5.707489910125733,5.710328788757324,-0.0004973952957069036,7.194117069244385
1000,12,15,5.707489910125733,5.710927543640136,-0.0006023021623401847,7.190924406051636
1000,13,0,5.707489910125733,5.709794921875,-0.00040385734982689405,7.190915107727051
1000,13,1,5.707489910125733,5.709177742004394,-0.00029572227112782115,7.189971208572388
1000,13,2,5.707489910125733,5.7124768829345705,-0.0008737593736241545,7.18923544883728
1000,13,3,5.707489910125733,5.706420440673828,0.00018737999869395376,7.190260171890259
1000,13,4,5.707489910125733,5.716304550170898,-0.0015443987083581599,7.189802885055542
1000,13,5,5.707489910125733,5.700182952880859,0.0012802400634839553,7.192523002624512
1000,13,6,5.707489910125733,5.708166542053223,-0.00011855157663788643,7.190295934677124
1000,13,7,5.707489910125733,5.70719388961792,5.186527045587613e-05,7.190650939941406
1000,13,8,5.707489910125733,5.707798442840576,-5.405751384613957e-05,7.194247722625732
1000,13,9,5.707489910125733,5.707023983001709,8.163433161700863e-05,7.191736221313477
1000,13,10,5.707489910125733,5.708354530334472,-0.00015148869684474057,7.1919825077056885
1000,13,11,5.707489910125733,5.708736896514893,-0.0002184824517950475,7.187105417251587
1000,13,12,5.707489910125733,5.712731513977051,-0.0009183728633525768,7.191530466079712
1000,13,13,5.707489910125733,5.724106025695801,-0.002911282513279485,7.19144344329834
1000,13,14,5.707489910125733,5.709901618957519,-0.00042255157166513717,7.191471576690674
1000,13,15,5.707489910125733,5.708038539886474,-9.612452573384611e-05,7.1888720989227295
1000,14,0,5.707489910125733,5.708343620300293,-0.00014957716754710056,7.194370746612549
1000,14,1,5.707489910125733,5.711847839355468,-0.0007635456739054566,7.190889596939087
1000,14,2,5.707489910125733,5.706223583221435,0.00022187107191394486,7.190989971160889
1000,14,3,5.707489910125733,5.711431064605713,-0.0006905232496316918,7.191174507141113
1000,14,4,5.707489910125733,5.70715591430664,5.851886281916855e-05,7.18781304359436
1000,14,5,5.707489910125733,5.711763362884522,-0.0007487446891859606,7.192750930786133
1000,14,6,5.707489910125733,5.70832950592041,-0.0001471042100640581,7.191162347793579
1000,14,7,5.707489910125733,5.710296669006348,-0.0004917676465157427,7.193319320678711
1000,14,8,5.707489910125733,5.70806842803955,-0.00010136118029595138,7.1909215450286865
