checkpoint,layer_idx,head_idx,baseline_loss,perturbed_loss,delta,elapsed_sec
143000,1,3,2.5783690357208253,2.5823848819732667,-0.001557514148209835,7.0735838413238525
143000,1,6,2.5783690357208253,2.582926559448242,-0.0017675994647300595,7.089427471160889
143000,1,9,2.5783690357208253,2.585570116043091,-0.002792881943004074,7.095871925354004
143000,1,12,2.5783690357208253,2.5783854389190672,-6.361850462315711e-06,7.096520662307739
143000,1,15,2.5783690357208253,2.5960577011108397,-0.006860408709907265,7.098370552062988
143000,2,0,2.5783690357208253,2.5985383415222167,-0.007822505437338517,7.104610443115234
143000,2,3,2.5783690357208253,2.5842220306396486,-0.0022700377012505484,7.105204820632935
143000,2,6,2.5783690357208253,2.577793951034546,0.00022304203871209626,7.112565040588379
143000,2,9,2.5783690357208253,2.6770122909545897,-0.038258004912080805,7.111440420150757
143000,2,12,2.5783690357208253,2.57891450881958,-0.00021155741912721898,7.106166839599609
143000,2,15,2.5783690357208253,2.582009811401367,-0.001412045998886287,7.110162973403931
143000,3,0,2.5783690357208253,2.582495803833008,-0.0016005343125868301,7.111783027648926
143000,3,3,2.5783690357208253,2.582566499710083,-0.0016279531483297611,7.113129377365112
143000,3,6,2.5783690357208253,2.5801301765441895,-0.0006830445133979235,7.119309902191162
143000,3,9,2.5783690357208253,2.5802035236358645,-0.0007114916017156908,7.115333318710327
143000,3,12,2.5783690357208253,2.579311809539795,-0.00036564735532747304,7.1184470653533936
143000,3,15,2.5783690357208253,2.5882781505584718,-0.003843171671845723,7.116431713104248
143000,4,0,2.5783690357208253,2.5786382293701173,-0.00010440462383878747,7.122143268585205
143000,4,3,2.5783690357208253,2.5816064453125,-0.0012556036575150937,7.1208484172821045
143000,4,6,2.5783690357208253,2.5827048015594483,-0.001681592424728606,7.121649503707886
