checkpoint,perturbation_type,subtype,layer_idx,head_idx,seed,baseline_loss,perturbed_loss,delta,elapsed_sec
1000,head,output_zeroing,5,5,-1,4.832245903015137,4.841437149047851,-0.0019020650474305559,1.215667963027954
1000,head,output_zeroing,5,6,-1,4.832245903015137,4.915832920074463,-0.017297757344503294,1.215651512145996
1000,head,output_zeroing,5,7,-1,4.832245903015137,4.831671562194824,0.00011885587609569836,1.2162044048309326
1000,head,output_zeroing,5,8,-1,4.832245903015137,4.8378065490722655,-0.0011507373939018838,1.217036485671997
1000,head,output_zeroing,5,9,-1,4.832245903015137,4.855552310943604,-0.00482310056156797,1.2156076431274414
1000,head,output_zeroing,5,10,-1,4.832245903015137,4.839670467376709,-0.0015364624463625439,1.2149896621704102
1000,head,output_zeroing,5,11,-1,4.832245903015137,4.832273178100586,-5.644391033958944e-06,1.2144784927368164
1000,head,output_zeroing,6,0,-1,4.832245903015137,4.831977653503418,5.55123884634309e-05,1.217078447341919
1000,head,output_zeroing,6,1,-1,4.832245903015137,4.830504455566406,0.00036038055257988993,1.218336820602417
1000,head,output_zeroing,6,2,-1,4.832245903015137,4.832373123168946,-2.6327334403567605e-05,1.2168114185333252
1000,head,output_zeroing,6,3,-1,4.832245903015137,4.832427883148194,-3.765953486418731e-05,1.2154541015625
1000,head,output_zeroing,6,4,-1,4.832245903015137,4.825806503295898,0.0013325894104893377,1.2154161930084229
1000,head,output_zeroing,6,5,-1,4.832245903015137,4.831913452148438,6.879841658956695e-05,1.2131552696228027
1000,head,output_zeroing,6,6,-1,4.832245903015137,4.841698818206787,-0.00195621567721787,1.2133162021636963
1000,head,output_zeroing,6,7,-1,4.832245903015137,4.833489170074463,-0.0002572855529869792,1.2132046222686768
1000,head,output_zeroing,6,8,-1,4.832245903015137,4.831392669677735,0.0001765707612002267,1.2161304950714111
1000,head,output_zeroing,6,9,-1,4.832245903015137,4.831680335998535,0.00011704019786093787,1.214771032333374
1000,head,output_zeroing,6,10,-1,4.832245903015137,4.83264762878418,-8.313438039080759e-05,1.217088222503662
1000,head,output_zeroing,6,11,-1,4.832245903015137,4.831289806365967,0.00019785761493912999,1.2203795909881592
1000,head,output_zeroing,7,0,-1,4.832245903015137,4.839859714508057,-0.0015756258364602962,1.2170567512512207
1000,head,output_zeroing,7,1,-1,4.832245903015137,4.830670490264892,0.00032602081555111546,1.2158372402191162
1000,head,output_zeroing,7,2,-1,4.832245903015137,4.832344722747803,-2.045006290024737e-05,1.2155225276947021
1000,head,output_zeroing,7,3,-1,4.832245903015137,4.831652641296387,0.00012277142568011665,1.2130355834960938
1000,head,output_zeroing,7,4,-1,4.832245903015137,4.831429080963135,0.00016903569652618202,1.2137174606323242
1000,head,output_zeroing,7,5,-1,4.832245903015137,4.831309986114502,0.000193681554999236,1.2150485515594482
1000,head,output_zeroing,7,6,-1,4.832245903015137,4.831376209259033,0.000179977131453772,1.2136292457580566
1000,head,output_zeroing,7,7,-1,4.832245903015137,4.83209451675415,3.1328343802222906e-05,1.2147347927093506
1000,head,output_zeroing,7,8,-1,4.832245903015137,4.832128601074219,2.4274828572936826e-05,1.216613531112671
1000,head,output_zeroing,7,9,-1,4.832245903015137,4.832327136993408,-1.681081217752459e-05,1.2174625396728516
1000,head,output_zeroing,7,10,-1,4.832245903015137,4.831226215362549,0.00021101733501422098,1.2176203727722168
1000,head,output_zeroing,7,11,-1,4.832245903015137,4.8332600402832036,-0.00020986872117455336,1.216982364654541
1000,head,output_zeroing,8,0,-1,4.832245903015137,4.832344074249267,-2.0315860595816718e-05,1.2158267498016357
1000,head,output_zeroing,8,1,-1,4.832245903015137,4.835899562835693,-0.000756099729584659,1.212479829788208
1000,head,output_zeroing,8,2,-1,4.832245903015137,4.834905529022217,-0.0005503912798437798,1.2140135765075684
1000,head,output_zeroing,8,3,-1,4.832245903015137,4.831674919128418,0.0001181611818144911,1.2143657207489014
1000,head,output_zeroing,8,4,-1,4.832245903015137,4.828914909362793,0.0006893261889394245,1.2134125232696533
1000,head,output_zeroing,8,5,-1,4.832245903015137,4.831150283813477,0.00022673084599779777,1.2133219242095947
1000,head,output_zeroing,8,6,-1,4.832245903015137,4.831323184967041,0.00019095014339398536,1.2170333862304688
1000,head,output_zeroing,8,7,-1,4.832245903015137,4.8319872283935545,5.3530930911616345e-05,1.2170155048370361
1000,head,output_zeroing,8,8,-1,4.832245903015137,4.834400177001953,-0.0004458121606502166,1.2172846794128418
1000,head,output_zeroing,8,9,-1,4.832245903015137,4.832238845825195,1.4604368410469558e-06,1.2148137092590332
1000,head,output_zeroing,8,10,-1,4.832245903015137,4.831304264068604,0.00019486569297840365,1.2161931991577148
1000,head,output_zeroing,8,11,-1,4.832245903015137,4.830948429107666,0.00026850328677626464,1.2162318229675293
1000,head,output_zeroing,9,0,-1,4.832245903015137,4.833014812469482,-0.00015912051451390745,1.2139921188354492
1000,head,output_zeroing,9,1,-1,4.832245903015137,4.83190149307251,7.127326496603469e-05,1.216036319732666
1000,head,output_zeroing,9,2,-1,4.832245903015137,4.833525218963623,-0.0002647456222556986,1.2156243324279785
1000,head,output_zeroing,9,3,-1,4.832245903015137,4.838111629486084,-0.001213871683824579,1.216494083404541
1000,head,output_zeroing,9,4,-1,4.832245903015137,4.831917839050293,6.78905774722786e-05,1.2148749828338623
1000,head,output_zeroing,9,5,-1,4.832245903015137,4.831425247192382,0.00016982906897231994,1.2185187339782715
1000,head,output_zeroing,9,6,-1,4.832245903015137,4.831435260772705,0.00016775682750877656,1.218250036239624
1000,head,output_zeroing,9,7,-1,4.832245903015137,4.832651977539062,-8.403432525489413e-05,1.2181415557861328
1000,head,output_zeroing,9,8,-1,4.832245903015137,4.833128509521484,-0.0001826493361599172,1.2180590629577637
1000,head,output_zeroing,9,9,-1,4.832245903015137,4.832564888000488,-6.601174521190369e-05,1.2171425819396973
1000,head,output_zeroing,9,10,-1,4.832245903015137,4.830273265838623,0.00040822367406484554,1.2155463695526123
1000,head,output_zeroing,9,11,-1,4.832245903015137,4.831918983459473,6.765374987640831e-05,1.2138667106628418
1000,head,output_zeroing,10,0,-1,4.832245903015137,4.833416557312011,-0.00024225884203122407,1.213775634765625
1000,head,output_zeroing,10,1,-1,4.832245903015137,4.834057712554932,-0.0003749415025971063,1.215914249420166
1000,head,output_zeroing,10,2,-1,4.832245903015137,4.8314979362487795,0.00015478656951016122,1.2144265174865723
1000,head,output_zeroing,10,3,-1,4.832245903015137,4.839808444976807,-0.001565015960166998,1.2163670063018799
1000,head,output_zeroing,10,4,-1,4.832245903015137,4.836367263793945,-0.0008528872208752107,1.2189068794250488
1000,head,output_zeroing,10,5,-1,4.832245903015137,4.831739139556885,0.00010487120656166226,1.217773199081421
1000,head,output_zeroing,10,6,-1,4.832245903015137,4.833142833709717,-0.00018561362823452912,1.2164981365203857
1000,head,output_zeroing,10,7,-1,4.832245903015137,4.833975563049316,-0.0003579412283427384,1.2161998748779297
1000,head,output_zeroing,10,8,-1,4.832245903015137,4.831752052307129,0.00010219900185533323,1.2140007019042969
1000,head,output_zeroing,10,9,-1,4.832245903015137,4.8324797821044925,-4.839966633522319e-05,1.2156896591186523
1000,head,output_zeroing,10,10,-1,4.832245903015137,4.832224197387696,4.4918300675985065e-06,1.2156078815460205
1000,head,output_zeroing,10,11,-1,4.832245903015137,4.8327594566345216,-0.00010627638363029658,1.2172629833221436
1000,head,output_zeroing,11,0,-1,4.832245903015137,4.845716094970703,-0.0027875634282520877,1.2160828113555908
1000,head,output_zeroing,11,1,-1,4.832245903015137,4.833793506622315,-0.0003202659049723313,1.2156221866607666
1000,head,output_zeroing,11,2,-1,4.832245903015137,4.835884075164795,-0.0007528946627878516,1.2186963558197021
1000,head,output_zeroing,11,3,-1,4.832245903015137,4.838774013519287,-0.0013509474962929455,1.2176520824432373
1000,head,output_zeroing,11,4,-1,4.832245903015137,4.838227348327637,-0.0012378189008899168,1.2175683975219727
1000,head,output_zeroing,11,5,-1,4.832245903015137,4.831815662384034,8.903533465354944e-05,1.2182788848876953
1000,head,output_zeroing,11,6,-1,4.832245903015137,4.833329734802246,-0.00022429152176064624,1.2151145935058594
1000,head,output_zeroing,11,7,-1,4.832245903015137,4.854494495391846,-0.004604192920485808,1.214432716369629
1000,head,output_zeroing,11,8,-1,4.832245903015137,4.838094463348389,-0.001210319269887076,1.2173690795898438
1000,head,output_zeroing,11,9,-1,4.832245903015137,4.835147686004639,-0.00060050399912214,1.2133619785308838
1000,head,output_zeroing,11,10,-1,4.832245903015137,4.831240520477295,0.00020805699006630187,1.2140114307403564
1000,head,output_zeroing,11,11,-1,4.832245903015137,4.864493923187256,-0.0066735056160940835,1.2155585289001465
1000,layer,full_zero,0,-1,-1,4.832245903015137,9.524313697814941,-0.9709911062001487,1.2125098705291748
1000,layer,full_zero,1,-1,-1,4.832245903015137,5.439997386932373,-0.12576998276060883,1.2126672267913818
1000,layer,full_zero,2,-1,-1,4.832245903015137,5.614940929412842,-0.16197334368048882,1.2120773792266846
1000,layer,full_zero,3,-1,-1,4.832245903015137,5.933862648010254,-0.22797199627356513,1.2123594284057617
1000,layer,full_zero,4,-1,-1,4.832245903015137,5.651596031188965,-0.16955886447388466,1.2113103866577148
1000,layer,full_zero,5,-1,-1,4.832245903015137,5.157533473968506,-0.06731602188340671,1.2153804302215576
1000,layer,full_zero,6,-1,-1,4.832245903015137,4.882385749816894,-0.010376095879241569,1.2148475646972656
1000,layer,full_zero,7,-1,-1,4.832245903015137,4.886285820007324,-0.011183188537335945,1.2125132083892822
1000,layer,full_zero,8,-1,-1,4.832245903015137,4.884371223449707,-0.010786975969506524,1.2101459503173828
1000,layer,full_zero,9,-1,-1,4.832245903015137,4.875238246917725,-0.008896969393830419,1.2097623348236084
1000,layer,full_zero,10,-1,-1,4.832245903015137,4.8892245101928715,-0.011791330226423754,1.2133333683013916
1000,layer,full_zero,11,-1,-1,4.832245903015137,5.032265453338623,-0.04139266799288545,1.2112200260162354
1000,type_a,block_noise,0,-1,42000,4.832245903015137,6.351697292327881,-0.31443999742742074,1.2193512916564941
1000,type_a,block_noise,1,-1,42001,4.832245903015137,5.836497898101807,-0.207823032031556,1.2189714908599854
1000,type_a,block_noise,2,-1,42002,4.832245903015137,5.590667724609375,-0.15695017116596074,1.2166407108306885
1000,type_a,block_noise,3,-1,42003,4.832245903015137,5.830089168548584,-0.20649678960063503,1.2189619541168213
1000,type_a,block_noise,4,-1,42004,4.832245903015137,5.426522750854492,-0.12298149965185938,1.2169320583343506
1000,type_a,block_noise,5,-1,42005,4.832245903015137,5.092640991210938,-0.05388696962489517,1.2168214321136475
1000,type_a,block_noise,6,-1,42006,4.832245903015137,4.973899898529052,-0.02931431850881779,1.2157127857208252
1000,type_a,block_noise,7,-1,42007,4.832245903015137,4.952974071502686,-0.024983862764976262,1.2163176536560059
1000,type_a,block_noise,8,-1,42008,4.832245903015137,4.937644882202148,-0.021811592642925443,1.2186956405639648
1000,type_a,block_noise,9,-1,42009,4.832245903015137,4.956456413269043,-0.025704509403464706,1.2196404933929443
1000,type_a,block_noise,10,-1,42010,4.832245903015137,5.048095588684082,-0.044668605447885666,1.2187881469726562
1000,type_a,block_noise,11,-1,42011,4.832245903015137,5.341384925842285,-0.10536281328511554,1.2176401615142822
1000,type_a,block_noise,0,-1,42012,4.832245903015137,6.27888261795044,-0.29937150218962505,1.218606948852539
1000,type_a,block_noise,1,-1,42013,4.832245903015137,5.926432056427002,-0.2264342865351978,1.2174978256225586
1000,type_a,block_noise,2,-1,42014,4.832245903015137,5.650310764312744,-0.16929288734813058,1.2163894176483154
1000,type_a,block_noise,3,-1,42015,4.832245903015137,5.851060962677002,-0.2108367579195759,1.2168798446655273
1000,type_a,block_noise,4,-1,42016,4.832245903015137,5.448805408477783,-0.12759274214044797,1.2138795852661133
1000,type_a,block_noise,5,-1,42017,4.832245903015137,5.093014335632324,-0.05396423068090917,1.2146241664886475
1000,type_a,block_noise,6,-1,42018,4.832245903015137,4.986722373962403,-0.03196784146495494,1.2156705856323242
1000,type_a,block_noise,7,-1,42019,4.832245903015137,4.94705867767334,-0.023759712763492494,1.2174971103668213
1000,type_a,block_noise,8,-1,42020,4.832245903015137,4.927148876190185,-0.019639516506358364,1.217808723449707
1000,type_a,block_noise,9,-1,42021,4.832245903015137,4.959250297546387,-0.026282684507426227,1.2182421684265137
1000,type_a,block_noise,10,-1,42022,4.832245903015137,5.022266311645508,-0.0393234145041761,1.2177073955535889
1000,type_a,block_noise,11,-1,42023,4.832245903015137,5.364486598968506,-0.11014354538978895,1.215623140335083
1000,type_a,block_noise,0,-1,42024,4.832245903015137,6.527445545196533,-0.3508098876184378,1.2142257690429688
1000,type_a,block_noise,1,-1,42025,4.832245903015137,5.795804748535156,-0.1994018650662615,1.214989423751831
1000,type_a,block_noise,2,-1,42026,4.832245903015137,5.618146266937256,-0.16263666619940578,1.2171664237976074
1000,type_a,block_noise,3,-1,42027,4.832245903015137,5.816448211669922,-0.20367388754795787,1.2129926681518555
1000,type_a,block_noise,4,-1,42028,4.832245903015137,5.4666672706604,-0.13128913146771123,1.2175078392028809
1000,type_a,block_noise,5,-1,42029,4.832245903015137,5.077340545654297,-0.05072064782262649,1.216557264328003
2000,head,output_zeroing,0,0,-1,4.124209012985229,4.125271263122559,-0.0002575645739546903,1.205021619796753
2000,head,output_zeroing,0,1,-1,4.124209012985229,4.121855297088623,0.0005707072287547754,1.2067689895629883
2000,head,output_zeroing,0,2,-1,4.124209012985229,4.125398902893067,-0.00028851348321360314,1.2126364707946777
2000,head,output_zeroing,0,3,-1,4.124209012985229,4.124438905715943,-5.574225990718753e-05,1.2082901000976562
2000,head,output_zeroing,0,4,-1,4.124209012985229,4.12564492225647,-0.0003481659796386074,1.2045857906341553
2000,head,output_zeroing,0,5,-1,4.124209012985229,4.125524711608887,-0.00031901841529248856,1.2087907791137695
2000,head,output_zeroing,0,6,-1,4.124209012985229,4.1267796325683594,-0.0006233000255409951,1.2119674682617188
2000,head,output_zeroing,0,7,-1,4.124209012985229,4.122672252655029,0.0003726194102582553,1.2116179466247559
2000,head,output_zeroing,0,8,-1,4.124209012985229,4.123469247817993,0.00017937140550038249,1.2095112800598145
2000,head,output_zeroing,0,9,-1,4.124209012985229,4.125235843658447,-0.00024897639037806335,1.212064266204834
2000,head,output_zeroing,0,10,-1,4.124209012985229,4.1259785175323485,-0.0004290530721279529,1.2126457691192627
2000,head,output_zeroing,0,11,-1,4.124209012985229,4.125437889099121,-0.0002979664973386951,1.2146828174591064
2000,head,output_zeroing,1,0,-1,4.124209012985229,4.131922121047974,-0.0018702029985530255,1.2095050811767578
2000,head,output_zeroing,1,1,-1,4.124209012985229,4.16008918762207,-0.00869989239727438,1.2110772132873535
2000,head,output_zeroing,1,2,-1,4.124209012985229,4.123682203292847,0.00012773593450855647,1.2089202404022217
2000,head,output_zeroing,1,3,-1,4.124209012985229,4.126302461624146,-0.0005076000348976692,1.2142102718353271
2000,head,output_zeroing,1,4,-1,4.124209012985229,4.138924045562744,-0.003567964797900368,1.2147595882415771
2000,head,output_zeroing,1,5,-1,4.124209012985229,4.122064075469971,0.0005200845807051158,1.2163140773773193
2000,head,output_zeroing,1,6,-1,4.124209012985229,4.125539216995239,-0.00032253554701564636,1.2142291069030762
2000,head,output_zeroing,1,7,-1,4.124209012985229,4.126753358840943,-0.0006169294154836265,1.2119965553283691
2000,head,output_zeroing,1,8,-1,4.124209012985229,4.131250953674316,-0.0017074645506362268,1.2108612060546875
2000,head,output_zeroing,1,9,-1,4.124209012985229,4.125732831954956,-0.00036948150904297483,1.2114624977111816
2000,head,output_zeroing,1,10,-1,4.124209012985229,4.129796295166016,-0.0013547524296646345,1.2093846797943115
2000,head,output_zeroing,1,11,-1,4.124209012985229,4.12478343963623,-0.00013928165357101043,1.2111132144927979
2000,head,output_zeroing,2,0,-1,4.124209012985229,4.142481842041016,-0.004430626333014067,1.2103173732757568
2000,head,output_zeroing,2,1,-1,4.124209012985229,4.140796394348144,-0.004021954588307462,1.2141425609588623
2000,head,output_zeroing,2,2,-1,4.124209012985229,4.1278361988067624,-0.0008794864203324235,1.2162158489227295
2000,head,output_zeroing,2,3,-1,4.124209012985229,4.136273365020752,-0.002925252332638321,1.215165376663208
2000,head,output_zeroing,2,4,-1,4.124209012985229,4.128421831130981,-0.0010214851217500613,1.2153871059417725
2000,head,output_zeroing,2,5,-1,4.124209012985229,4.124845094680786,-0.00015423119768041325,1.2132327556610107
2000,head,output_zeroing,2,6,-1,4.124209012985229,4.155956239700317,-0.007697773467622623,1.2101080417633057
2000,head,output_zeroing,2,7,-1,4.124209012985229,4.126761131286621,-0.000618814006117541,1.2112963199615479
2000,head,output_zeroing,2,8,-1,4.124209012985229,4.137023792266846,-0.0031072089802599363,1.2122738361358643
2000,head,output_zeroing,2,9,-1,4.124209012985229,4.133952522277832,-0.0023625158816939747,1.2119529247283936
2000,head,output_zeroing,2,10,-1,4.124209012985229,4.128190059661865,-0.0009652873227571592,1.2115440368652344
2000,head,output_zeroing,2,11,-1,4.124209012985229,4.132344188690186,-0.0019725420509345373,1.2142226696014404
2000,head,output_zeroing,3,0,-1,4.124209012985229,4.505757846832275,-0.09251442704424655,1.215829610824585
2000,head,output_zeroing,3,1,-1,4.124209012985229,4.162173328399658,-0.009205235548173327,1.2174503803253174
2000,head,output_zeroing,3,2,-1,4.124209012985229,4.2081427478790285,-0.020351474580830073,1.215946912765503
2000,head,output_zeroing,3,3,-1,4.124209012985229,4.129181985855102,-0.0012058003981407072,1.215876817703247
2000,head,output_zeroing,3,4,-1,4.124209012985229,4.128208923339844,-0.0009698612126641381,1.212374210357666
2000,head,output_zeroing,3,5,-1,4.124209012985229,4.127669630050659,-0.0008390983712352003,1.2127466201782227
2000,head,output_zeroing,3,6,-1,4.124209012985229,4.130559778213501,-0.0015398747270750936,1.2120709419250488
2000,head,output_zeroing,3,7,-1,4.124209012985229,4.125435848236084,-0.0002974716477732992,1.2126200199127197
2000,head,output_zeroing,3,8,-1,4.124209012985229,4.149527921676635,-0.006139094457067651,1.214994192123413
2000,head,output_zeroing,3,9,-1,4.124209012985229,4.150729875564576,-0.006430533102431114,1.2160310745239258
2000,head,output_zeroing,3,10,-1,4.124209012985229,4.132775659561157,-0.0020771611111259324,1.2175421714782715
2000,head,output_zeroing,3,11,-1,4.124209012985229,4.123487224578858,0.00017501256703991887,1.215169906616211
2000,head,output_zeroing,4,0,-1,4.124209012985229,4.1522101879119875,-0.00678946552868571,1.2184913158416748
2000,head,output_zeroing,4,1,-1,4.124209012985229,4.126118173599243,-0.00046291558163103814,1.2181227207183838
2000,head,output_zeroing,4,2,-1,4.124209012985229,4.128242053985596,-0.000977894424765623,1.2172479629516602
2000,head,output_zeroing,4,3,-1,4.124209012985229,4.116984100341797,0.0017518298953047265,1.2134220600128174
2000,head,output_zeroing,4,4,-1,4.124209012985229,4.13758804321289,-0.003244023323147896,1.2142539024353027
2000,head,output_zeroing,4,5,-1,4.124209012985229,4.17620620727539,-0.012607798035076731,1.2131705284118652
2000,head,output_zeroing,4,6,-1,4.124209012985229,4.136642532348633,-0.0030147646068024495,1.2158687114715576
2000,head,output_zeroing,4,7,-1,4.124209012985229,4.126323738098145,-0.0005127589572344476,1.2142324447631836
2000,head,output_zeroing,4,8,-1,4.124209012985229,4.1572513771057125,-0.008011806389164072,1.2143938541412354
2000,head,output_zeroing,4,9,-1,4.124209012985229,4.129908542633057,-0.0013819691557538745,1.2178101539611816
2000,head,output_zeroing,4,10,-1,4.124209012985229,4.1827461051940915,-0.014193531905040675,1.2181980609893799
2000,head,output_zeroing,4,11,-1,4.124209012985229,4.13728627204895,-0.003170852646542999,1.2174022197723389
2000,head,output_zeroing,5,0,-1,4.124209012985229,4.123207788467408,0.00024276764700074697,1.2156574726104736
2000,head,output_zeroing,5,1,-1,4.124209012985229,4.170367994308472,-0.011192202232696997,1.2131917476654053
2000,head,output_zeroing,5,2,-1,4.124209012985229,4.174532775878906,-0.012202039890614299,1.2135696411132812
2000,head,output_zeroing,5,3,-1,4.124209012985229,4.133854742050171,-0.0023388070378032996,1.2168171405792236
2000,head,output_zeroing,5,4,-1,4.124209012985229,4.154846296310425,-0.007428644675556723,1.2149555683135986
2000,head,output_zeroing,5,5,-1,4.124209012985229,4.135226945877076,-0.0026715263113862293,1.2148654460906982
2000,head,output_zeroing,5,6,-1,4.124209012985229,4.16559287071228,-0.010034374493812568,1.2139451503753662
2000,head,output_zeroing,5,7,-1,4.124209012985229,4.123677415847778,0.0001288967498439936,1.215752363204956
2000,head,output_zeroing,5,8,-1,4.124209012985229,4.14766222000122,-0.005686716396319305,1.2188479900360107
2000,head,output_zeroing,5,9,-1,4.124209012985229,4.134791240692139,-0.002565880553965886,1.2187159061431885
2000,head,output_zeroing,5,10,-1,4.124209012985229,4.137727689743042,-0.003277883520269887,1.214905023574829
2000,head,output_zeroing,5,11,-1,4.124209012985229,4.124305973052978,-2.3509979112035767e-05,1.2126362323760986
2000,head,output_zeroing,6,0,-1,4.124209012985229,4.129565916061401,-0.0012988922383190492,1.2129430770874023
2000,head,output_zeroing,6,1,-1,4.124209012985229,4.122920093536377,0.00031252524903431804,1.2146265506744385
2000,head,output_zeroing,6,2,-1,4.124209012985229,4.1239676189422605,5.8530991569248365e-05,1.2163851261138916
2000,head,output_zeroing,6,3,-1,4.124209012985229,4.124452676773071,-5.908133828198623e-05,1.2136294841766357
2000,head,output_zeroing,6,4,-1,4.124209012985229,4.126986455917359,-0.0006734486354557543,1.2125239372253418
2000,head,output_zeroing,6,5,-1,4.124209012985229,4.122630290985107,0.0003827938873009457,1.2165112495422363
2000,head,output_zeroing,6,6,-1,4.124209012985229,4.133514881134033,-0.00225640071090092,1.217782974243164
2000,head,output_zeroing,6,7,-1,4.124209012985229,4.1240427207946775,4.032099004397864e-05,1.2175276279449463
2000,head,output_zeroing,6,8,-1,4.124209012985229,4.123869857788086,8.223521069751922e-05,1.2158424854278564
2000,head,output_zeroing,6,9,-1,4.124209012985229,4.123743057250977,0.0001129806304156041,1.214181900024414
2000,head,output_zeroing,6,10,-1,4.124209012985229,4.124071521759033,3.333759898281625e-05,1.214203119277954
2000,head,output_zeroing,6,11,-1,4.124209012985229,4.124926958084107,-0.00017408067743820933,1.2158808708190918
2000,head,output_zeroing,7,0,-1,4.124209012985229,4.136146450042725,-0.0028944791643464576,1.2129247188568115
2000,head,output_zeroing,7,1,-1,4.124209012985229,4.123592624664306,0.00014945613061370083,1.2125275135040283
2000,head,output_zeroing,7,2,-1,4.124209012985229,4.12369047164917,0.0001257311000549345,1.213663101196289
2000,head,output_zeroing,7,3,-1,4.124209012985229,4.124093112945556,2.8102368068200365e-05,1.216252326965332
2000,head,output_zeroing,7,4,-1,4.124209012985229,4.124135046005249,1.7934828168793117e-05,1.2166662216186523
2000,head,output_zeroing,7,5,-1,4.124209012985229,4.124187297821045,5.265291869488904e-06,1.2187495231628418
2000,head,output_zeroing,7,6,-1,4.124209012985229,4.125335140228271,-0.0002730529028709284,1.2155828475952148
2000,head,output_zeroing,7,7,-1,4.124209012985229,4.132169303894043,-0.0019301376054777894,1.2146885395050049
2000,head,output_zeroing,7,8,-1,4.124209012985229,4.125906858444214,-0.00041167784019649056,1.2161083221435547
2000,head,output_zeroing,7,9,-1,4.124209012985229,4.124643211364746,-0.0001052804011992474,1.217515230178833
2000,head,output_zeroing,7,10,-1,4.124209012985229,4.12483777999878,-0.00015245760134139787,1.2138216495513916
2000,head,output_zeroing,7,11,-1,4.124209012985229,4.125105791091919,-0.00021744244868913552,1.2147016525268555
2000,head,output_zeroing,8,0,-1,4.124209012985229,4.123349256515503,0.0002084657850800384,1.2149529457092285
2000,head,output_zeroing,8,1,-1,4.124209012985229,4.151346797943115,-0.006580118726388901,1.2138142585754395
2000,head,output_zeroing,8,2,-1,4.124209012985229,4.165352945327759,-0.009976199608939822,1.2163193225860596
2000,head,output_zeroing,8,3,-1,4.124209012985229,4.124398918151855,-4.604644576158636e-05,1.2179877758026123
2000,head,output_zeroing,8,4,-1,4.124209012985229,4.123356161117553,0.0002067916211304503,1.218421220779419
2000,head,output_zeroing,8,5,-1,4.124209012985229,4.124561929702759,-8.557197669143889e-05,1.217010259628296
2000,head,output_zeroing,8,6,-1,4.124209012985229,4.124027833938599,4.393061701284983e-05,1.2156798839569092
2000,head,output_zeroing,8,7,-1,4.124209012985229,4.123807353973389,9.739055672884438e-05,1.2169535160064697
2000,head,output_zeroing,8,8,-1,4.124209012985229,4.131002378463745,-0.0016471923360641457,1.2164874076843262
2000,head,output_zeroing,8,9,-1,4.124209012985229,4.123642263412475,0.0001374201867484704,1.2151191234588623
2000,head,output_zeroing,8,10,-1,4.124209012985229,4.123890819549561,7.715259693836279e-05,1.2136037349700928
2000,head,output_zeroing,8,11,-1,4.124209012985229,4.124403667449951,-4.71980115724306e-05,1.2146515846252441
2000,head,output_zeroing,9,0,-1,4.124209012985229,4.127039966583252,-0.0006864234060661927,1.2157995700836182
2000,head,output_zeroing,9,1,-1,4.124209012985229,4.123867502212525,8.280636884053722e-05,1.2191965579986572
2000,head,output_zeroing,9,2,-1,4.124209012985229,4.124975109100342,-0.00018575588984474822,1.2206618785858154
2000,head,output_zeroing,9,3,-1,4.124209012985229,4.1411898326873775,-0.0041173518724883715,1.2178878784179688
2000,head,output_zeroing,9,4,-1,4.124209012985229,4.128786344528198,-0.0011098689539149357,1.2161457538604736
2000,head,output_zeroing,9,5,-1,4.124209012985229,4.123547811508178,0.00016032200961911663,1.2148551940917969
2000,head,output_zeroing,9,6,-1,4.124209012985229,4.125013179779053,-0.00019498691537982646,1.2148370742797852
2000,head,output_zeroing,9,7,-1,4.124209012985229,4.135848627090454,-0.002822265813535954,1.2144641876220703
2000,head,output_zeroing,9,8,-1,4.124209012985229,4.133228673934936,-0.002187003840326256,1.214853048324585
2000,head,output_zeroing,9,9,-1,4.124209012985229,4.125514097213745,-0.000316444735076943,1.2133922576904297
2000,head,output_zeroing,9,10,-1,4.124209012985229,4.1230066204071045,0.0002915450148959579,1.214756727218628
2000,head,output_zeroing,9,11,-1,4.124209012985229,4.124067344665527,3.4350421924767315e-05,1.2183220386505127
2000,head,output_zeroing,10,0,-1,4.124209012985229,4.126110210418701,-0.0004609847433739438,1.2193961143493652
2000,head,output_zeroing,10,1,-1,4.124209012985229,4.126689472198486,-0.0006014387741860787,1.2199149131774902
2000,head,output_zeroing,10,2,-1,4.124209012985229,4.12450267791748,-7.120515263074135e-05,1.215400218963623
2000,head,output_zeroing,10,3,-1,4.124209012985229,4.142170524597168,-0.004355140962881794,1.213428020477295
2000,head,output_zeroing,10,4,-1,4.124209012985229,4.151459035873413,-0.006607333140096831,1.213409662246704
2000,head,output_zeroing,10,5,-1,4.124209012985229,4.124058713912964,3.6443126861913976e-05,1.2134690284729004
2000,head,output_zeroing,10,6,-1,4.124209012985229,4.124535884857178,-7.925686378141205e-05,1.2140841484069824
2000,head,output_zeroing,10,7,-1,4.124209012985229,4.127263736724854,-0.0007406811172776231,1.215388536453247
2000,head,output_zeroing,10,8,-1,4.124209012985229,4.123249673843384,0.00023261166900724232,1.2156853675842285
2000,head,output_zeroing,10,9,-1,4.124209012985229,4.12521897315979,-0.00024488578813079324,1.215898036956787
2000,head,output_zeroing,10,10,-1,4.124209012985229,4.125853757858277,-0.000398802501975264,1.2199127674102783
2000,head,output_zeroing,10,11,-1,4.124209012985229,4.125137567520142,-0.00022514730266789634,1.2178888320922852
2000,head,output_zeroing,11,0,-1,4.124209012985229,4.142114763259888,-0.004341620470320806,1.2138915061950684
2000,head,output_zeroing,11,1,-1,4.124209012985229,4.125751857757568,-0.00037409470942941956,1.215491533279419
